aapl,2022-04-08,171.779999,170.089996,76575500
aapl,2022-04-11,168.710007,165.750000,72246700
aapl,2022-04-12,168.020004,167.660004,79265200
aapl,2022-04-13,167.389999,170.399994,70618900
aapl,2022-04-14,170.619995,165.289993,75329400
aapl,2022-04-18,163.919998,165.070007,69023900
aapl,2022-04-19,165.020004,167.399994,67723800
aapl,2022-04-20,168.759995,167.229996,67929800
aapl,2022-04-21,168.910004,166.419998,87227800
aapl,2022-04-22,166.460007,161.789993,84882400
aapl,2022-04-25,161.119995,162.880005,96046400
aapl,2022-04-26,162.250000,156.800003,95623200
aapl,2022-04-27,155.910004,156.570007,88063200
aapl,2022-04-28,159.250000,163.639999,130216800
aapl,2022-04-29,161.839996,157.649994,131747600
aapl,2022-05-02,156.710007,157.960007,123055300
aapl,2022-05-03,158.149994,159.479996,88966500
aapl,2022-05-04,159.669998,166.020004,108256500
aapl,2022-05-05,163.850006,156.770004,130525300
aapl,2022-05-06,156.009995,157.279999,116124600
aapl,2022-05-09,154.929993,152.059998,131577900
aapl,2022-05-10,155.520004,154.509995,115366700
aapl,2022-05-11,153.500000,146.500000,142689800
aapl,2022-05-12,142.770004,142.559998,182602000
aapl,2022-05-13,144.589996,147.110001,113990900
aapl,2022-05-16,145.550003,145.539993,86643800
aapl,2022-05-17,148.860001,149.240005,78336300
aapl,2022-05-18,146.850006,140.820007,109742900
aapl,2022-05-19,139.880005,137.350006,136095600
aapl,2022-05-20,139.089996,137.589996,137426100
aapl,2022-05-23,137.789993,143.110001,117726300
aapl,2022-05-24,140.809998,140.360001,104132700
aapl,2022-05-25,138.429993,140.520004,92482700
aapl,2022-05-26,137.389999,143.779999,90601500
aapl,2022-05-27,145.389999,149.639999,90978500
aapl,2022-05-31,149.070007,148.839996,103718400
aapl,2022-06-01,149.899994,148.710007,74286600
aapl,2022-06-02,147.830002,151.210007,72348100
aapl,2022-06-03,146.899994,145.380005,88570300
aapl,2022-06-06,147.029999,146.139999,71598400
aapl,2022-06-07,144.350006,148.710007,67808200
aapl,2022-06-08,148.580002,147.960007,53950200
aapl,2022-06-09,147.080002,142.639999,69473000
aapl,2022-06-10,140.279999,137.130005,91437900
aapl,2022-06-13,132.869995,131.880005,122207100
aapl,2022-06-14,133.130005,132.759995,84784300
aapl,2022-06-15,134.289993,135.429993,91533000
aapl,2022-06-16,132.080002,130.059998,108123900
aapl,2022-06-17,130.070007,131.559998,134520300
aapl,2022-06-21,133.419998,135.869995,81000500
aapl,2022-06-22,134.789993,135.350006,73409200
aapl,2022-06-23,136.820007,138.270004,72433800
aapl,2022-06-24,139.899994,141.660004,89116800
aapl,2022-06-27,142.699997,141.660004,70207900
aapl,2022-06-28,142.130005,137.440002,67083400
aapl,2022-06-29,137.460007,139.229996,66242400
